Date, Close/Last, Volume, Open, High, Low
9/20/2018,70.8,20406,71.39,71.81,70.73
9/19/2018,71.12,92303,69.71,71.5,69.65
9/18/2018,69.85,214023,68.8,70.42,68.53
9/17/2018,68.91,403529,68.93,69.72,68.53
9/14/2018,68.99,577155,68.79,69.91,67.94
9/13/2018,68.59,652211,70.24,70.28,68.35
9/12/2018,70.37,777757,69.89,71.26,69.5
9/11/2018,69.25,647422,67.53,70.01,67.48
9/10/2018,67.54,536478,67.82,68.52,67.33
9/7/2018,67.75,505215,67.88,68.08,66.86
9/6/2018,67.77,611679,68.64,69.02,67
9/5/2018,68.72,520989,69.43,69.59,68.56
9/4/2018,69.87,771579,70.12,71.4,69.08
8/31/2018,69.8,143477,69.89,70.21,69.53
8/30/2018,70.25,425788,69.71,70.5,69.55
8/29/2018,69.51,483736,68.54,69.76,68.37
8/28/2018,68.53,416195,68.93,69.2,68.21
8/27/2018,68.87,321269,68.57,68.97,68.34
8/24/2018,68.72,501568,67.9,69.31,67.78
8/23/2018,67.83,437663,68.07,68.12,67.32
8/22/2018,67.86,562307,66.08,68.15,65.98
8/21/2018,67.35,19352,66.62,68.1,66.52
8/20/2018,66.43,77015,65.91,66.68,65.59
8/17/2018,65.91,152081,65.47,66.39,65.3
8/16/2018,65.46,363173,64.95,65.52,64.43
8/15/2018,65.01,552757,66.62,66.9,64.51
8/14/2018,67.04,520586,67.42,68.37,66.58
8/13/2018,67.2,552021,67.78,67.95,65.71
8/10/2018,67.63,488222,66.74,67.87,66.14
8/9/2018,66.81,474665,66.79,67.41,66.49
8/8/2018,66.94,718912,69.09,69.37,66.32
8/7/2018,69.17,449468,68.9,69.83,68.81
8/6/2018,69.01,480118,68.65,69.92,68.5
8/3/2018,68.49,459452,68.99,69.24,67.87
8/2/2018,68.96,514822,67.86,69.36,66.92
8/1/2018,67.66,560487,68.43,68.52,67.31
7/31/2018,68.76,501303,70.05,70.22,67.98
7/30/2018,70.13,447536,69.01,70.43,68.8
7/27/2018,68.69,443476,69.58,69.77,68.26
7/26/2018,69.61,474198,69.38,69.92,68.92
7/25/2018,69.3,609263,68.77,69.7,68.2
7/24/2018,68.52,510486,67.8,69.05,67.56
7/23/2018,67.89,540467,68.17,69.31,67.6
7/20/2018,68.26,17771,69.39,71.1,69.37
7/19/2018,69.46,68501,69,70.17,67.8
7/18/2018,68.76,170028,67.61,69.06,67.04
7/17/2018,68.08,412805,68.03,68.44,67.03
7/16/2018,68.06,509747,70.52,70.87,67.58
7/13/2018,71.01,509080,70.38,71.66,69.84
7/12/2018,70.33,689519,70.6,71.24,69.23
7/11/2018,70.38,824269,74.2,74.26,70.02
7/10/2018,74.11,555311,74.04,74.7,73.65
7/9/2018,73.85,503177,73.87,74.28,72.99
7/6/2018,73.8,586470,73.16,74.01,72.14
7/5/2018,72.94,825300,74.35,74.9,72.53
7/3/2018,74.14,229260,74.23,74.9,73.5
7/2/2018,73.94,634439,73.62,74.35,72.51
6/29/2018,74.15,583319,73.33,74.46,72.93
6/28/2018,73.45,695499,72.27,74.03,72.2
6/27/2018,72.76,753845,70.68,73.06,70.56
6/26/2018,70.53,830608,68.21,70.91,67.72
6/25/2018,68.08,803539,68.75,69.44,67.78
6/22/2018,68.58,1110632,65.93,69.38,65.71
6/21/2018,65.54,746002,65.34,66.22,64.34
6/20/2018,66.22,23659,65.11,66.53,65.01
6/19/2018,65.07,89717,65.82,65.9,64.39
6/18/2018,65.85,202765,64.4,65.98,63.59
6/15/2018,65.06,477500,67,67.09,64.29
6/14/2018,66.89,438091,66.62,67.16,66.36
6/13/2018,66.64,581934,66.01,66.89,65.52
6/12/2018,66.36,491800,66.05,66.7,65.87
6/11/2018,66.1,523055,65.56,66.35,64.85
6/8/2018,65.74,533171,65.98,66.24,65.15
6/7/2018,65.95,636315,65.07,66.07,64.81
6/6/2018,64.73,684475,65.51,65.96,64.27
6/5/2018,65.52,698157,64.94,65.57,64.22
6/4/2018,64.75,673684,65.71,66.04,64.57
6/1/2018,65.81,761738,67.07,67.34,65.51
5/31/2018,67.04,898238,68.24,68.3,66.56
5/30/2018,68.21,706987,66.85,68.67,66.35
5/29/2018,66.73,1039530,66.49,67.55,65.8
5/25/2018,67.88,318852,67.55,67.55,65.8
5/24/2018,70.71,628397,71.83,72,70.52
5/23/2018,71.84,693148,72.11,72.26,71.19
5/22/2018,72.2,711647,72.62,72.9,71.82
5/21/2018,72.24,79058,71.47,72.59,71.25
5/18/2018,71.28,195178,71.6,71.75,70.99
5/17/2018,71.49,541055,71.56,72.3,71.09
5/16/2018,71.49,554941,71.02,71.59,70.66
5/15/2018,71.31,784348,71.15,71.92,70.42
5/14/2018,70.96,568001,70.54,71.26,70.26
5/11/2018,70.7,604420,71.45,71.63,70.45
5/10/2018,71.36,722160,71.23,71.89,70.56
5/9/2018,71.14,824627,70.05,71.36,69.85
5/8/2018,69.06,1216818,70.03,70.4,67.63
5/7/2018,70.73,729572,69.85,70.84,69.51
5/4/2018,69.72,673336,68.5,69.97,68.12
5/3/2018,68.43,680114,67.68,68.6,67.21
5/2/2018,67.93,775070,67.49,68.14,66.92
5/1/2018,67.25,677812,68.56,68.9,66.85
4/30/2018,68.57,736814,68.15,69.34,67.17
4/27/2018,68.1,521752,68.21,68.36,67.64
4/26/2018,68.19,648550,68.03,68.78,67.71
4/25/2018,68.05,751427,67.75,68.18,67.11
4/24/2018,67.7,813881,68.95,69.38,67.54
4/23/2018,68.64,712872,68.22,69.03,67.14
4/20/2018,68.4,22739,68.26,68.62,67.5
4/19/2018,68.29,89450,68.75,69.56,67.98
4/18/2018,68.47,207210,66.68,68.91,66.56
4/17/2018,66.52,472785,66.42,66.75,65.56
4/16/2018,66.22,543828,67.24,67.74,66.13
4/13/2018,67.39,605619,67.18,67.76,66.7
4/12/2018,67.07,657000,66.75,67.33,66
4/11/2018,66.82,923815,65.59,67.45,65.15
4/10/2018,65.51,795630,63.3,65.86,63.2
4/9/2018,63.42,616253,62,63.61,61.93
4/6/2018,62.06,702077,63.7,63.79,61.81
4/5/2018,63.54,575864,63.6,64.12,63.07
4/4/2018,63.37,744010,63.59,63.64,62.06
4/3/2018,63.51,508537,62.89,63.86,62.86
4/2/2018,63.01,567607,64.91,65.42,62.8
3/29/2018,64.94,535282,64.69,65.26,64.16
3/28/2018,64.38,678843,64.7,65.13,63.72
3/27/2018,65.25,654651,65.53,66.41,64.53
3/26/2018,65.55,570680,65.9,66.55,65.08
3/23/2018,65.88,729028,64.28,66,64.11
3/22/2018,64.3,670939,65.5,65.74,64.14
3/21/2018,65.17,743982,63.72,65.55,63.58
3/20/2018,63.4,26171,62.1,63.81,62.08
3/19/2018,62.06,82779,62.23,62.35,61.36
3/16/2018,62.34,183779,61.19,62.54,61.08
3/15/2018,61.19,410630,60.95,61.54,60.82
3/14/2018,60.96,644826,60.87,61.33,60.11
3/13/2018,60.71,715240,61.37,61.97,60.27
3/12/2018,61.36,514573,62.1,62.33,60.67
3/9/2018,62.04,622050,60.27,62.18,60.14
3/8/2018,60.12,682133,61.33,61.4,59.95
3/7/2018,61.15,841910,62.3,62.58,60.58
3/6/2018,62.6,609507,62.58,63.28,62.17
3/5/2018,62.57,587885,61.55,62.79,61.1
3/2/2018,61.25,598959,61.34,61.6,60.13
3/1/2018,60.99,798419,61.55,61.83,60.18
2/28/2018,61.64,747504,62.79,63.44,61.36
2/27/2018,63.01,549537,64.06,64.08,62.64
2/26/2018,63.91,459462,63.6,64.24,63.06
2/23/2018,63.55,447649,62.6,63.73,62.33
2/22/2018,62.77,579428,61.34,63.09,60.75
2/21/2018,61.68,458438,61.63,61.86,60.92
2/20/2018,61.9,40936,62.5,62.74,61.58
2/16/2018,61.68,3363,61.63,62.52,61.63
2/15/2018,61.34,316242,60.71,61.64,59.72
2/14/2018,60.6,626751,58.98,60.9,58.2
2/13/2018,59.19,552427,59.35,59.73,58.39
2/12/2018,59.29,699404,59.12,60.83,59.1
2/9/2018,59.2,878528,60.43,60.77,58.07
2/8/2018,61.15,882388,61.7,62.09,60.27
2/7/2018,61.79,975908,63.92,64.18,61.25
2/6/2018,63.39,773274,63.43,64.29,63.12
2/5/2018,64.15,872742,65.1,65.4,63.42
2/2/2018,65.45,836409,65.99,66.3,64.47
2/1/2018,65.8,668623,64.76,66.25,64.63
1/31/2018,64.73,594354,64.03,64.94,63.67
1/30/2018,64.5,669430,65.53,65.56,63.89
1/29/2018,65.56,640550,66.18,66.46,64.98
1/26/2018,66.14,664321,65.25,66.35,64.91
1/25/2018,65.51,751913,65.88,66.66,65.08
1/24/2018,65.61,868414,64.42,66.05,64.34
1/23/2018,64.47,646028,63.88,64.88,63.7
1/22/2018,63.49,29710,63.61,64.14,63.17
1/19/2018,63.37,95546,63.74,63.77,62.85
1/18/2018,63.95,185978,64.07,64.35,63.47
1/17/2018,63.97,427119,63.89,64.17,63.31
1/16/2018,63.73,841948,64.8,64.89,63.39
1/12/2018,64.3,17427,64.43,64.45,64.18
1/11/2018,63.8,831247,63.5,64.77,63.43
1/10/2018,63.57,660128,63.41,63.67,63.09
1/9/2018,62.96,802667,61.92,63.48,61.8
1/8/2018,61.73,569682,61.61,61.97,61.34
1/5/2018,61.44,546178,61.9,62.04,61.09
1/4/2018,62.01,636530,61.96,62.21,61.59
1/3/2018,61.63,659380,60.39,61.97,60.28
1/2/2018,60.37,493673,60.2,60.74,60.1
12/29/2017,60.42,437842,59.91,60.51,59.82
12/28/2017,59.84,330877,59.53,59.94,59.44
12/27/2017,59.64,386699,59.79,59.93,59.33
12/26/2017,59.97,424001,58.4,60.01,58.32
12/22/2017,58.47,305799,58.21,58.5,57.87
12/21/2017,58.36,391675,58.02,58.38,57.63
12/20/2017,58.09,410808,57.66,58.12,57.44
12/19/2017,57.46,25737,57.3,57.64,57.16
12/18/2017,57.16,93628,57.37,57.78,56.82
12/15/2017,57.3,193136,57.15,57.49,56.94
12/14/2017,57.04,556094,56.7,57.22,56.09
12/13/2017,56.6,615421,57.45,57.83,56.55
12/12/2017,57.14,786025,58.02,58.56,56.85
12/11/2017,57.99,571952,57.25,58.08,56.91
12/8/2017,57.36,630395,56.65,57.79,56.54
12/7/2017,56.69,505307,56,56.78,55.82
12/6/2017,55.96,645773,57.45,57.57,55.87
12/5/2017,57.62,474688,57.48,57.92,57.08
12/4/2017,57.47,510174,58.32,58.34,57.35
12/1/2017,58.36,658486,57.42,58.88,57.29
11/30/2017,57.4,718897,57.41,57.98,56.82
11/29/2017,57.3,725413,57.73,58.3,56.75
11/28/2017,57.99,526879,57.86,58.11,57.42
11/27/2017,58.11,673114,58.95,58.99,57.55
11/24/2017,58.95,560402,58.54,59.05,57.75
11/22/2017,58.02,14456,58.05,58.06,57.85
11/21/2017,56.83,608997,56.38,57.22,56.32
11/20/2017,56.09,26588,56.69,56.76,55.57
11/17/2017,56.55,133497,55.25,56.68,55.18
11/16/2017,55.14,196871,55.3,55.62,54.93
11/15/2017,55.33,465842,55.06,55.56,54.88
11/14/2017,55.7,667148,56.72,56.77,54.81
11/13/2017,56.76,583564,56.9,57.15,56.3
11/10/2017,56.74,501547,57.02,57.35,56.55
11/9/2017,57.17,8426,57.02,57.08,56.97
11/8/2017,56.81,865225,56.96,57.92,56.41
11/7/2017,57.2,707201,57.27,57.69,56.83
11/6/2017,57.35,827403,55.97,57.61,55.66
11/3/2017,55.64,594561,54.73,55.76,54.4
11/2/2017,54.54,470535,54.28,54.84,53.99
11/1/2017,54.3,650283,54.65,55.22,53.89
10/31/2017,54.38,476054,54.08,54.85,53.93
10/30/2017,54.15,536437,54.16,54.46,53.75
10/27/2017,53.9,710004,52.8,54.2,52.25
10/26/2017,52.64,576176,52.19,52.86,51.91
10/25/2017,52.18,660317,52.56,52.57,51.89
10/24/2017,52.47,698610,51.89,52.62,51.55
10/23/2017,51.9,571023,52.07,52.3,51.68
10/20/2017,51.84,22827,51.42,51.73,50.7
10/19/2017,51.29,92289,52.05,52.17,51.07
10/18/2017,52.04,139277,51.94,52.33,51.69
10/17/2017,51.88,451871,51.93,52.25,51.21
10/16/2017,51.87,495380,51.43,52.37,51.35
10/13/2017,51.45,645106,50.73,51.72,50.7
10/12/2017,50.6,691231,51,51.13,50.15
10/11/2017,51.3,595347,50.94,51.42,50.61
10/10/2017,50.92,607535,49.55,51.06,49.54
10/9/2017,49.58,463682,49.25,49.79,49.13
10/6/2017,49.29,682457,50.75,50.82,49.1
10/5/2017,50.79,635857,49.88,51.22,49.85
10/4/2017,49.98,587351,50.16,50.67,49.76
10/3/2017,50.42,450807,50.59,50.73,50.14
10/2/2017,50.58,584308,51.64,51.71,50.07
9/29/2017,51.67,534706,51.58,51.77,51.25
9/28/2017,51.56,782816,52.05,52.86,51.22
9/27/2017,52.14,616477,52.09,52.34,51.63
9/26/2017,51.88,690420,52.12,52.43,51.43
9/25/2017,52.22,678080,50.68,52.28,50.39
9/22/2017,50.66,457522,50.73,50.78,50.29
9/21/2017,50.55,561077,50.72,50.81,50.07
9/20/2017,50.41,25215,49.84,50.65,49.75
9/19/2017,49.48,97405,49.91,50.42,49.33
9/18/2017,49.91,170501,49.85,50.33,49.19
9/15/2017,49.89,408521,49.72,50.13,49.41
9/14/2017,49.89,664641,49.31,50.5,49.15
9/13/2017,49.3,664999,48.34,49.4,48.12
9/12/2017,48.23,635913,48.12,48.44,47.73
9/11/2017,48.07,723582,47.58,48.27,47
9/8/2017,47.48,787967,49.09,49.26,47.27
9/7/2017,49.09,667540,49.14,49.33,48.63
9/6/2017,49.16,755272,48.59,49.42,48.52
9/5/2017,48.66,1014888,47.39,48.98,47.15
9/1/2017,47.29,27887,47.28,47.51,47.23
8/31/2017,47.23,890205,45.95,47.47,45.58
8/30/2017,45.96,864388,46.31,46.72,45.84
8/29/2017,46.44,874474,46.86,46.96,45.76
8/28/2017,46.57,900896,47.89,48.2,46.15
8/25/2017,47.87,628089,47.62,47.91,47.39
8/24/2017,47.43,815365,48.36,48.43,47.06
8/23/2017,48.41,692639,47.64,48.5,47.53
8/22/2017,47.64,28373,47.45,48.03,47.2
8/21/2017,47.37,95223,48.72,48.75,47.03
8/18/2017,48.51,233645,46.93,48.74,46.78
8/17/2017,47.09,580789,46.8,47.19,46.46
8/16/2017,46.78,791327,47.72,47.99,46.67
8/15/2017,47.55,737941,47.49,47.9,47.02
8/14/2017,47.59,735193,48.79,49.16,47.43
8/11/2017,48.82,742944,48.52,48.98,47.98
8/10/2017,48.59,1083620,49.68,50.22,48.35
8/9/2017,49.56,804088,49,49.72,48.9
8/8/2017,49.17,866214,49.31,49.79,48.86
8/7/2017,49.39,790569,49.59,49.73,48.54
8/4/2017,49.58,725798,48.95,49.64,48.5
8/3/2017,49.03,815605,49.59,49.96,48.78
8/2/2017,49.59,828986,48.8,49.65,48.55
8/1/2017,49.16,987058,50.21,50.43,48.37
7/31/2017,50.17,761243,49.85,50.41,49.18
7/28/2017,49.71,747308,49.17,49.81,48.86
7/27/2017,49.04,861931,48.7,49.24,48.25
7/26/2017,48.75,867335,48.51,48.87,47.86
7/25/2017,47.89,865147,46.46,48.66,46.38
7/24/2017,46.34,692343,45.62,46.53,45.4
7/21/2017,45.77,743292,46.91,47.21,45.54
7/20/2017,46.79,17229,47.09,47.55,46.66
7/19/2017,47.12,106793,46.25,47.26,46.14
7/18/2017,46.4,193620,45.99,46.92,45.81
7/17/2017,46.02,533791,46.68,46.88,45.89
7/14/2017,46.54,708905,46.08,46.74,45.8
7/13/2017,46.08,708335,45.44,46.28,44.99
7/12/2017,45.49,923303,45.74,46.48,45.11
7/11/2017,45.04,963571,44.58,45.81,43.83
7/10/2017,44.4,801898,44.35,44.84,43.65
7/7/2017,44.23,936323,45.35,45.42,43.78
7/6/2017,45.52,925933,45.65,46.53,45.18
7/5/2017,45.13,1148245,47.07,47.32,44.51
7/3/2017,47.07,20851,47.04,47.13,46.78
6/30/2017,46.04,655989,44.89,46.35,44.88
6/29/2017,44.93,751222,44.89,45.45,44.65
6/28/2017,44.74,737878,43.7,44.9,43.67
6/27/2017,44.24,747191,43.49,44.44,43.32
6/26/2017,43.38,648199,43.16,43.65,42.63
6/23/2017,43.01,676863,42.8,43.2,42.53
6/22/2017,42.74,654564,42.55,43.32,42.26
6/21/2017,42.53,1046277,43.38,44.2,42.05
6/20/2017,43.23,23516,44.11,44.4,42.75
6/19/2017,44.2,93509,44.68,45.06,44.05
6/16/2017,44.74,176793,44.25,44.94,44.24
6/15/2017,44.46,479068,44.69,44.81,44.22
6/14/2017,44.73,896020,45.94,46.49,44.54
6/13/2017,46.46,737614,46.01,46.57,45.56
6/12/2017,46.08,619993,45.8,46.71,45.66
6/9/2017,45.83,676267,45.71,46.18,45.27
6/8/2017,45.64,859491,45.85,46.18,45.2
6/7/2017,45.72,1113291,47.98,48.23,45.65
6/6/2017,48.19,787650,47.4,48.4,46.94
6/5/2017,47.4,690222,47.71,48.42,46.86
6/2/2017,47.66,783770,48.04,48.19,46.74
6/1/2017,48.36,758709,48.63,49.17,47.9
5/31/2017,48.32,751774,49.65,49.71,47.73
5/30/2017,49.66,643537,50.07,50.28,49.03
5/26/2017,49.8,20493,48.75,49.98,49.62
5/25/2017,48.9,1120315,51.25,52,48.45
5/24/2017,51.36,710608,51.44,51.88,51.03
5/23/2017,51.47,569154,51.04,51.79,50.57
5/22/2017,50.73,21476,50.6,51.06,50.44
5/19/2017,50.33,115819,49.28,50.53,49.28
5/18/2017,49.35,224676,48.93,49.6,48.05
5/17/2017,49.07,619299,48.23,49.5,48.03
5/16/2017,48.66,548877,48.82,49.38,48.17
5/15/2017,48.85,649604,47.85,49.66,47.75
5/12/2017,47.84,513893,47.81,48.07,47.35
5/11/2017,47.83,606112,47.39,48.22,47.34
5/10/2017,47.33,758233,46.18,47.78,46.01
5/9/2017,45.88,649940,46.49,46.78,45.53
5/8/2017,46.43,726733,46.35,46.98,45.73
5/5/2017,46.22,987489,45.51,46.68,43.76
5/4/2017,45.52,903716,47.6,47.75,45.29
5/3/2017,47.82,665603,48.12,48.23,47.3
5/2/2017,47.66,682444,48.78,49.28,47.35
5/1/2017,48.84,353111,49.17,49.32,48.59
4/28/2017,49.33,613757,49.27,49.76,48.8
4/27/2017,48.97,750914,49.22,49.43,48.2
4/26/2017,49.62,627389,49.36,50.2,48.94
4/25/2017,49.56,570209,49.22,49.83,48.87
4/24/2017,49.23,500363,49.68,50.22,49.03
4/21/2017,49.62,662805,50.71,50.93,49.2
4/20/2017,50.27,25717,50.63,50.97,50.18
4/19/2017,50.44,107478,52.36,52.65,50.09
4/18/2017,52.41,185790,52.75,52.85,52.1
4/17/2017,52.65,307878,52.97,53.21,52.55
4/13/2017,53.18,435235,52.85,53.39,52.82
4/12/2017,53.11,590127,53.4,53.76,52.71
4/11/2017,53.4,536196,53.13,53.45,52.7
4/10/2017,53.08,515826,52.31,53.18,52.29
4/7/2017,52.24,733724,51.7,52.94,51.49
4/6/2017,51.7,438708,50.8,51.82,50.77
4/5/2017,51.15,629154,51.18,51.88,50.74
4/4/2017,51.03,509572,50.24,51.3,49.88
4/3/2017,50.24,417108,50.69,50.83,50.12
3/31/2017,50.6,504197,50.32,50.85,49.9
3/30/2017,50.35,564650,49.6,50.47,49.27
3/29/2017,49.51,525529,48.47,49.63,48.38
3/28/2017,48.37,485805,47.89,48.74,47.8
3/27/2017,47.73,452983,48.12,48.28,47.08
3/24/2017,47.97,405396,47.67,48.2,47.54
3/23/2017,47.7,488548,48.15,48.48,47.58
3/22/2017,48.04,665385,48.16,48.32,47.01
3/21/2017,47.34,25169,47.93,48.73,47.23
3/20/2017,48.22,103177,48.7,48.74,47.84
3/17/2017,48.78,149701,48.79,49.2,48.6
3/16/2017,48.75,477801,49.01,49.62,48.45
3/15/2017,48.86,623233,48.76,49.04,48.16
3/14/2017,47.72,828086,48.45,48.79,47.09
3/13/2017,48.4,574126,48.45,48.68,47.9
3/10/2017,48.49,751561,49.61,50.11,48.31
3/9/2017,49.28,1022995,50.22,50.84,48.59
3/8/2017,50.28,908490,52.79,52.92,50.05
3/7/2017,53.14,455773,53.17,53.8,52.71
3/6/2017,53.2,485291,53.19,53.56,52.76
3/3/2017,53.33,420100,52.58,53.39,52.55
3/2/2017,52.61,623389,53.69,53.8,52.54
3/1/2017,53.83,478815,53.95,54.44,53.63
2/28/2017,54.01,575380,54.04,54.23,53.18
2/27/2017,54.05,378046,54.02,54.61,53.94
2/24/2017,53.99,380095,54.33,54.51,53.76
2/23/2017,54.45,513189,53.91,54.94,53.87
2/22/2017,53.59,486855,54.26,54.6,53.35
2/21/2017,54.06,37899,53.68,54.68,53.35
2/17/2017,53.4,12092,53.48,53.88,53.35
2/16/2017,53.36,326194,53.01,53.59,52.68
2/15/2017,53.11,434631,53,53.51,52.73
2/14/2017,53.2,459375,52.91,53.72,52.86
2/13/2017,52.93,535412,53.8,53.95,52.77
2/10/2017,53.86,537780,53.15,54.13,52.9
2/9/2017,53,559509,52.37,53.21,52.37
2/8/2017,52.34,710066,51.64,52.67,51.22
2/7/2017,52.17,566506,53.14,53.24,51.63
2/6/2017,53.01,404547,53.81,54.13,52.91
2/3/2017,53.83,440576,53.68,54.22,53.4
2/2/2017,53.54,473225,53.57,54.34,53.35
2/1/2017,53.88,561420,52.76,53.91,52.64
1/31/2017,52.81,569704,52.6,53.56,52.24
1/30/2017,52.63,466988,53.15,53.46,52.41
1/27/2017,53.17,474094,53.74,54.08,52.58
1/26/2017,53.78,556136,52.96,54.06,52.79
1/25/2017,52.75,574860,52.95,53.47,52.56
1/24/2017,53.18,505144,52.86,53.56,52.67
1/23/2017,52.75,438376,53.33,53.47,52.21
1/20/2017,53.22,554592,52.2,53.67,52.13
1/19/2017,51.37,85976,51.39,51.87,51.02
1/18/2017,51.08,222717,52.52,52.79,50.91
1/17/2017,52.48,573392,52.54,53.52,52.12
1/13/2017,52.37,6814,53.05,53.17,52.27
1/12/2017,53.01,630620,52.37,53.5,52.12
1/11/2017,52.25,757129,50.81,52.78,50.75
1/10/2017,50.82,586042,51.83,52.37,50.71
1/9/2017,51.96,514944,53.75,53.83,51.76
1/6/2017,53.99,499458,53.73,54.32,53.32
1/5/2017,53.76,504039,53.39,54.12,52.79
1/4/2017,53.26,496264,52.49,53.43,52.15
1/3/2017,52.33,706737,54.2,55.24,52.11
12/30/2016,53.72,250275,53.87,54.09,53.41
12/29/2016,53.77,346593,53.66,54.21,53.46
12/28/2016,54.06,306726,53.93,54.37,53.56
12/27/2016,53.9,260254,53.29,54.1,53.03
12/23/2016,53.02,264666,52.68,53.28,52.26
12/22/2016,53.02,264666,52.68,53.28,52.26
12/21/2016,52.49,454205,53.56,53.79,52.32
12/20/2016,52.23,17494,52.11,52.7,51.85
12/19/2016,52.12,84930,52.15,52.52,51.51
12/16/2016,51.9,234504,51.1,52.08,50.5
12/15/2016,50.9,515355,50.79,51.48,49.95
12/14/2016,51.04,616753,52.45,52.78,50.67
12/13/2016,52.98,595207,52.51,53.41,52.35
12/12/2016,52.83,807282,52.58,54.51,52.18
12/9/2016,51.5,574507,50.92,51.66,50.86
12/8/2016,50.84,709159,49.88,50.98,49.61
12/7/2016,49.77,755213,50.93,51.2,49.72
12/6/2016,50.93,586632,50.97,51.6,50.28
12/5/2016,51.79,573217,51.46,52.42,50.93
12/2/2016,51.68,639148,51.01,51.73,50.18
12/1/2016,51.06,914809,49.07,51.8,48.98
11/30/2016,49.44,1244772,45.24,49.9,45.22
11/29/2016,45.23,705974,46.88,46.98,44.82
11/28/2016,47.08,714436,45.43,47.65,45.14
11/25/2016,46.06,441983,47.98,48.26,45.88
11/23/2016,47.96,8409,47.97,48.17,47.92
11/22/2016,48.03,797997,48.37,49.2,47.17
11/21/2016,47.49,28143,45.83,47.8,45.77
11/18/2016,45.69,116684,44.93,45.77,44.55
11/17/2016,45.42,268924,45.37,46.58,44.88
11/16/2016,45.57,615224,45.77,46.41,45.03
11/15/2016,45.81,670261,43.76,46.09,43.55
11/14/2016,43.32,675081,43.2,43.81,42.2
11/11/2016,43.41,590615,44.35,44.63,43.03
11/10/2016,44.66,634875,45.31,45.64,44.25
11/9/2016,45.27,890665,44.82,45.95,43.07
11/8/2016,44.98,613723,44.97,45.39,44.41
11/7/2016,44.89,548024,44.45,45.01,44.11
11/4/2016,44.07,710321,44.63,44.87,43.57
11/3/2016,44.66,512739,45.48,45.9,44.37
11/2/2016,45.34,642323,46.32,46.47,44.96
11/1/2016,46.67,802619,46.77,47.35,46.2
10/31/2016,46.86,610868,48.25,48.74,46.63
10/28/2016,48.7,527440,49.61,49.81,48.42
10/27/2016,49.72,528562,49.22,50.06,49
10/26/2016,49.18,661536,49.31,50.1,48.87
10/25/2016,49.96,536335,50.49,50.93,49.27
10/24/2016,50.52,604039,50.85,50.98,49.62
10/21/2016,50.85,531497,50.66,51.02,50.21
10/20/2016,50.43,18336,51.4,51.58,50.25
10/19/2016,51.6,101219,50.77,51.93,50.69
10/18/2016,50.29,179441,50.04,50.78,49.76
10/17/2016,49.94,394236,50.23,50.58,49.47
10/14/2016,50.35,495642,50.58,51.14,49.9
10/13/2016,50.44,691266,50,50.59,49.36
10/12/2016,50.18,497725,50.84,51.17,49.89
10/11/2016,50.79,701929,51.1,51.54,50.39
10/10/2016,51.35,626850,49.57,51.6,49.15
10/7/2016,49.81,561716,50.59,50.74,49.4
10/6/2016,50.44,506392,49.65,50.63,49.33
10/5/2016,49.83,490679,49.26,49.97,49.1
10/4/2016,48.69,492461,48.65,49.26,48.26
10/3/2016,48.81,439065,48.04,49.02,47.78
9/30/2016,48.24,465217,47.76,48.3,47.04
9/29/2016,47.83,672726,47.2,48.32,46.6
9/28/2016,47.05,984193,44.96,47.45,44.35
9/27/2016,44.67,603449,45.62,45.96,44.19
9/26/2016,45.93,501912,44.62,46.2,44.43
9/23/2016,44.48,683716,46.07,46.55,44.22
9/22/2016,46.32,496826,45.62,46.52,45.52
9/21/2016,45.34,567662,44.5,45.65,44.5
9/20/2016,43.44,31004,43.13,44.05,42.55
9/19/2016,43.3,101269,43.18,44.15,43.12
9/16/2016,43.03,216195,43.71,43.75,42.74
9/15/2016,43.91,516262,43.7,44.34,43.26
9/14/2016,43.58,668161,45,45.33,43.42
9/13/2016,44.9,619371,46.06,46.13,44.77
9/12/2016,46.29,710424,45.57,46.51,44.72
9/9/2016,45.88,625130,47.36,47.36,45.56
9/8/2016,47.62,694833,47.32,47.75,45.77
9/7/2016,45.5,532955,44.85,46.17,44.55
9/6/2016,45.5,889359,45.04,46.53,43.84
9/2/2016,44.83,7455,43.55,44.67,43.16
9/1/2016,43.16,570382,44.85,45.08,43
8/31/2016,44.7,519319,46.24,46.41,44.51
8/30/2016,46.35,440633,46.98,47.49,46.21
8/29/2016,46.98,296231,47.22,47.28,46.62
8/26/2016,47.64,542779,47.37,48.46,46.94
8/25/2016,47.33,444968,46.8,47.46,46.42
8/24/2016,46.77,581322,47.59,47.74,46.45
8/23/2016,48.1,605985,47.39,48.32,46.59
8/22/2016,47.05,27456,48.4,48.4,46.75
8/19/2016,48.52,115707,48.33,48.75,47.93
8/18/2016,48.22,213830,46.9,48.38,46.63
8/17/2016,46.79,534354,46.37,46.95,45.84
8/16/2016,46.58,521683,45.59,46.73,45.34
8/15/2016,45.74,484462,44.74,45.93,44.38
8/12/2016,44.49,515627,43.46,44.78,43.31
8/11/2016,43.49,619631,41.48,43.86,41.1
8/10/2016,41.71,610891,42.74,43.39,41.42
8/9/2016,42.77,566577,42.83,43.52,42.47
8/8/2016,43.02,488829,41.99,43.39,41.81
8/5/2016,41.8,501466,41.84,42.1,41.06
8/4/2016,41.93,573900,41.16,42.08,40.43
8/3/2016,40.83,621694,39.7,41.2,39.19
