Date, Close/Last, Volume, Open, High, Low
8/18/2017,1291.6,379352,1293.8,1306.9,1289.1
8/17/2017,1292.4,316050,1290,1296,1286.4
8/16/2017,1282.9,268454,1276.9,1289.5,1273.2
8/15/2017,1279.7,278698,1287,1287.7,1272.7
8/14/2017,1290.4,233106,1296.4,1296.4,1284.2
8/11/2017,1294,259307,1292.5,1298.1,1286.7
8/10/2017,1290.1,257651,1283.2,1293.8,1280.3
8/9/2017,1279.3,280929,1266.1,1284.7,1265.9
8/8/2017,1262.6,240864,1262.9,1271,1257.1
8/7/2017,1264.7,120039,1264.3,1265.6,1261.3
8/4/2017,1264.6,260834,1275.3,1276.5,1259.8
8/3/2017,1274.4,198615,1272.6,1277,1262.9
8/2/2017,1278.4,204629,1275.2,1279,1268.9
8/1/2017,1279.4,206396,1275.6,1280.3,1268.4
7/31/2017,1273.4,158464,1276.3,1277.3,1271.7
7/28/2017,1275.3,241286,1265,1277,1263.2
7/27/2017,1266.5,154412,1266.8,1271.3,1260.3
7/26/2017,1255.6,92181,1256.2,1269.8,1249.4
7/25/2017,1258.5,61360,1261.9,1264.2,1255.1
7/24/2017,1260.7,61616,1261.4,1265.1,1258.1
7/21/2017,1261,51035,1250.8,1262.1,1249.5
7/20/2017,1245.5,263291,1240.6,1247.2,1234.6
7/19/2017,1242,189980,1242,1243.5,1235.1
7/18/2017,1241.9,245241,1233.3,1244.1,1232.2
7/17/2017,1233.7,166096,1228.7,1235.4,1227.5
7/14/2017,1227.5,258301,1216.4,1232.7,1214
7/13/2017,1217.3,219900,1219.2,1223.6,1215.6
7/12/2017,1219.1,254172,1216.5,1225.2,1212.5
7/11/2017,1214.7,213121,1213.8,1217.1,1207.4
7/10/2017,1213.2,233437,1212.1,1215,1204
7/7/2017,1209.7,310483,1224.6,1228.1,1206.6
7/6/2017,1223.3,185809,1226.5,1229.5,1221.8
7/5/2017,1221.7,348799,1223,1228.4,1216.5
7/3/2017,1219.2,26906,1220.1,1224.6,1220
6/30/2017,1242.3,210097,1245.2,1248.2,1239
6/29/2017,1245.8,260590,1249.6,1253.2,1239.7
6/28/2017,1249.1,188119,1247.3,1255.7,1246.7
6/27/2017,1246.9,204721,1245.2,1253.8,1241.8
6/26/2017,1246.4,219105,1258.1,1259,1236.5
6/23/2017,1256.4,153529,1250.9,1260,1250.6
6/22/2017,1249.4,182170,1246.4,1256,1246.4
6/21/2017,1245.8,160236,1243.9,1248.8,1241.7
6/20/2017,1243.5,172002,1245.4,1249.4,1242.4
6/19/2017,1246.7,174183,1255.8,1257.3,1244.3
6/16/2017,1256.5,145249,1255.6,1258.6,1253.2
6/15/2017,1254.6,238470,1262.7,1268.5,1252.7
6/14/2017,1275.9,337298,1268.4,1284.2,1259
6/13/2017,1268.6,171164,1267.7,1271,1260.5
6/12/2017,1268.9,168475,1269.7,1272.4,1265.6
6/9/2017,1271.4,212190,1283.5,1284.6,1266.7
6/8/2017,1279.5,247460,1289.5,1291.5,1273.5
6/7/2017,1293.2,212480,1297,1297.6,1285
6/6/2017,1297.5,243052,1282.5,1298.8,1282.1
6/5/2017,1282.7,134854,1282.6,1286,1280.2
6/2/2017,1280.2,257594,1268,1282.2,1261.3
6/1/2017,1270.1,174611,1271.6,1272.8,1263.7
5/31/2017,1275.4,193527,1265.7,1276.8,1262
5/30/2017,1265.7,275724,1270.1,1273.4,1261.8
5/26/2017,1271.4,14102,1258.6,1272.7,1269.4
5/25/2017,1259.8,62975,1261.6,1262.8,1256.9
5/24/2017,1253.1,234075,1251.1,1258.8,1247.6
5/23/2017,1255.5,269982,1260.4,1263.8,1250.5
5/22/2017,1261.4,201829,1257.5,1262.6,1251.6
5/19/2017,1253.6,210569,1246.8,1256.4,1246.1
5/18/2017,1252.8,361421,1261.4,1265,1245.7
5/17/2017,1258.7,365967,1237.2,1261.5,1236.3
5/16/2017,1236.4,197131,1230.8,1239.1,1230
5/15/2017,1230,182239,1228.3,1237.4,1226.8
5/12/2017,1227.7,189500,1225,1231.6,1224.4
5/11/2017,1224.2,230075,1219.2,1227.7,1216.9
5/10/2017,1218.9,185804,1222.1,1225.8,1217.5
5/9/2017,1216.1,240063,1226.6,1228.7,1214.3
5/8/2017,1227.1,188318,1223.1,1236.9,1221
5/5/2017,1226.9,257019,1228.5,1236,1226.2
5/4/2017,1228.6,305881,1238.5,1241.7,1225.7
5/3/2017,1248.5,245496,1257.8,1257.8,1236.4
5/2/2017,1257,171411,1257.4,1258.8,1252.6
5/1/2017,1255.5,197023,1269.6,1272.4,1254.9
4/28/2017,1268.3,166210,1265.2,1269.9,1264.2
4/27/2017,1265.9,203162,1270.2,1271.1,1261.8
4/26/2017,1264.2,233964,1265.5,1272.8,1260.7
4/25/2017,1267.2,242791,1277.9,1279.9,1262.8
4/24/2017,1277.5,287252,1280,1280,1266
4/21/2017,1289.1,220990,1283.3,1290.1,1280
4/20/2017,1283.8,237678,1282.2,1285.2,1278
4/19/2017,1283.4,251024,1291.7,1292.7,1275.4
4/18/2017,1294.1,272618,1286.7,1294.4,1280.6
4/17/2017,1291.9,189444,1292.4,1297.4,1283.1
4/13/2017,1288.5,229082,1288.3,1290.7,1283.8
4/12/2017,1278.1,241437,1277.2,1289,1273.8
4/11/2017,1274.2,279421,1256.8,1277.4,1254.7
4/10/2017,1253.9,176084,1255.6,1258.9,1248.2
4/7/2017,1257.3,365404,1253.9,1273.3,1252.4
4/6/2017,1253.3,160510,1257.6,1260.9,1251.3
4/5/2017,1248.5,226454,1258.2,1259.3,1245.4
4/4/2017,1258.4,152043,1255.5,1263.7,1255.5
4/3/2017,1254,135738,1251.9,1255.9,1246.4
3/31/2017,1251.2,158381,1244.6,1252.8,1241.5
3/30/2017,1248,211199,1256.1,1256.5,1244.2
3/29/2017,1256.8,157858,1253,1257.5,1250
3/28/2017,1258.8,110672,1257.1,1261.4,1250.5
3/27/2017,1258.8,70055,1247.2,1264.2,1247.2
3/24/2017,1251.7,50728,1248.2,1255,1243.7
3/23/2017,1250.1,38955,1251.5,1256.4,1245.6
3/22/2017,1249.7,210181,1244.5,1251.5,1243.8
3/21/2017,1246.5,278090,1234.2,1247.7,1226.6
3/20/2017,1234,122559,1229,1235.5,1228.8
3/17/2017,1230.2,146933,1226.2,1231.5,1224
3/16/2017,1227.1,243137,1219.5,1234,1218.1
3/15/2017,1200.7,256440,1198.7,1222,1196.8
3/14/2017,1202.6,176653,1203.5,1207.5,1196.9
3/13/2017,1203.1,168436,1205,1210.9,1202
3/10/2017,1201.4,250514,1200.2,1206.2,1194.5
3/9/2017,1203.2,226026,1207.7,1208.9,1199
3/8/2017,1209.4,200792,1215.6,1218.5,1206.4
3/7/2017,1216.1,195645,1225.7,1227.4,1214.1
3/6/2017,1225.5,154275,1233.9,1237.3,1225
3/3/2017,1226.5,268970,1234.8,1236.7,1223
3/2/2017,1232.9,262903,1249.9,1250.8,1231.1
3/1/2017,1250,300815,1248.5,1251.4,1237.2
2/28/2017,1253.9,225369,1253.3,1259.3,1248.2
2/27/2017,1258.8,201486,1258.9,1264.9,1251.5
2/24/2017,1258.3,209660,1250.6,1261.2,1248.8
2/23/2017,1251.4,250277,1238.3,1252.2,1236.4
2/22/2017,1233.3,193431,1236.9,1241.9,1231.5
2/21/2017,1238.9,245695,1239.3,1240.2,1226.8
2/17/2017,1239.1,20247,1240.8,1245.1,1232.4
2/16/2017,1241.6,196467,1234.3,1243.7,1233.3
2/15/2017,1233.1,220585,1228.6,1234.9,1217.5
2/14/2017,1225.4,223687,1226.1,1236,1222.7
2/13/2017,1225.8,168285,1234.2,1234.4,1220.3
2/10/2017,1235.9,229161,1229.6,1238.9,1222.6
2/9/2017,1236.8,234244,1242.7,1246.2,1226.1
2/8/2017,1239.5,216044,1235.2,1246.6,1231.3
2/7/2017,1236.1,192661,1236.9,1237.5,1229.2
2/6/2017,1232.1,190379,1221.9,1237.5,1220.8
2/3/2017,1220.8,210726,1217.8,1223.2,1208.3
2/2/2017,1219.4,220209,1211.2,1227.5,1210.2
2/1/2017,1208.3,211357,1212.2,1215,1199.7
1/31/2017,1211.4,237644,1197.7,1217.4,1195.6
1/30/2017,1196,185344,1194.6,1201.3,1190
1/27/2017,1191.1,142852,1191.4,1193.8,1182.6
1/26/2017,1192.5,94439,1204.1,1205,1186.6
1/25/2017,1200.5,80202,1211.5,1212.2,1195.3
1/24/2017,1210.8,211945,1218,1220.1,1206.2
1/23/2017,1215.6,231381,1209.3,1219.4,1209
1/20/2017,1204.9,236066,1204.8,1214.8,1198.2
1/19/2017,1201.5,241530,1203.1,1206.4,1195.4
1/18/2017,1212.1,195234,1216.8,1217.7,1201.8
1/17/2017,1212.9,368672,1202.8,1218.9,1198
1/13/2017,1196.2,28224,1194.8,1204.3,1187.5
1/12/2017,1199.8,260107,1191.1,1207.2,1190.7
1/11/2017,1196.6,317695,1188.1,1198.5,1177
1/10/2017,1185.5,215898,1181.3,1190.6,1180.2
1/9/2017,1184.9,174989,1172.9,1186.4,1172.2
1/6/2017,1173.4,217714,1181,1183.8,1171.1
1/5/2017,1181.3,262224,1164.6,1185.9,1163.6
1/4/2017,1165.3,172108,1159.6,1168.6,1156.7
1/3/2017,1162,216537,1151.4,1166,1146.5
12/30/2016,1151.7,138673,1159.5,1164.3,1150.3
12/29/2016,1158.1,152323,1143.1,1160.6,1142.6
12/28/2016,1140.9,100121,1139.3,1145.1,1137.1
12/27/2016,1138.8,102366,1135.3,1151.7,1132.8
12/23/2016,1133.6,70834,1130,1137.3,1129.5
12/22/2016,1133.6,70834,1130,1137.3,1129.5
12/21/2016,1133.2,109673,1134,1138.8,1131
12/20/2016,1133.6,138058,1139.8,1141.7,1127.3
12/19/2016,1142.7,112536,1136.1,1144.4,1135.5
12/16/2016,1137.4,171285,1130.5,1143.2,1128.5
12/15/2016,1129.8,262877,1143.8,1146,1124.3
12/14/2016,1163.7,205326,1159.8,1168,1140
12/13/2016,1159,136029,1164.5,1167,1156.3
12/12/2016,1165.8,159639,1161.4,1167.9,1152.5
12/9/2016,1161.9,154417,1172.5,1173.8,1157.6
12/8/2016,1172.4,142363,1176.1,1180.7,1170.9
12/7/2016,1177.5,137900,1171.4,1182.3,1167.2
12/6/2016,1170.1,130714,1172.8,1177.1,1168.1
12/5/2016,1176.5,212276,1182.6,1190.2,1158.6
12/2/2016,1177.8,169224,1174.3,1180.3,1168.4
12/1/2016,1169.4,216169,1175.1,1178.4,1162.2
11/30/2016,1173.9,232748,1190.7,1196.8,1171.3
11/29/2016,1190.8,195887,1196.6,1197.7,1182.6
11/28/2016,1193.8,132780,1184.4,1200,1184.4
11/25/2016,1181,89941,1184.4,1195.4,1172.8
11/23/2016,1192.4,3479,1188.2,1192.5,1185.2
11/22/2016,1211.2,201770,1213.5,1220.9,1205.6
11/21/2016,1209.8,162047,1207.3,1217.8,1205.4
11/18/2016,1208.7,244002,1216,1217.5,1201.3
11/17/2016,1216.9,224953,1224.8,1231.1,1210.5
11/16/2016,1223.9,190158,1228,1233.1,1221
11/15/2016,1224.5,224970,1221.8,1231.4,1218.6
11/14/2016,1221.7,332635,1227.7,1230.9,1211
11/11/2016,1224.3,420069,1258.7,1265,1218.7
11/10/2016,1266.4,392797,1278.4,1292.5,1251.9
11/9/2016,1273.5,783657,1276.8,1338.3,1268.1
11/8/2016,1274.5,194922,1282.2,1291.5,1273.3
11/7/2016,1279.4,209668,1294.5,1296.5,1278.6
11/4/2016,1304.5,202966,1303.2,1308.3,1295.7
11/3/2016,1303.3,220164,1298.1,1308,1286.2
11/2/2016,1308.2,224005,1289,1309.3,1288.4
11/1/2016,1288,194976,1277.8,1292.9,1276.3
10/31/2016,1273.1,115445,1278.3,1280.5,1271.9
10/28/2016,1276.8,222489,1269.2,1285.4,1262
10/27/2016,1269.5,123344,1267.2,1273.7,1265.2
10/26/2016,1266.6,132796,1274,1277.2,1265.1
10/25/2016,1273.6,132241,1265.2,1277.5,1262.4
10/24/2016,1263.7,148823,1266.9,1272.8,1260.1
10/21/2016,1267.7,97891,1266.5,1268.8,1261.7
10/20/2016,1267.5,130976,1270.6,1275.9,1265.5
10/19/2016,1269.9,135414,1263.9,1274.4,1261.1
10/18/2016,1262.9,141366,1256,1265.6,1255.9
10/17/2016,1256.6,102991,1252.9,1258.2,1251.1
10/14/2016,1255.5,161952,1259.5,1260.7,1246.9
10/13/2016,1257.6,142928,1257.1,1263.9,1254.7
10/12/2016,1253.8,122342,1254.5,1260.5,1251.2
10/11/2016,1255.9,127971,1261.7,1264,1254.3
10/10/2016,1260.4,128220,1258.5,1266.8,1258.5
10/7/2016,1251.9,261530,1256.8,1267.6,1243.2
10/6/2016,1253,176574,1269.7,1271.6,1251.8
10/5/2016,1268.6,200416,1270.5,1279.4,1264.1
10/4/2016,1269.7,327773,1315,1315.4,1269
10/3/2016,1312.7,120503,1321,1322.6,1311.8
9/30/2016,1317.1,198471,1323.6,1331.5,1316
9/29/2016,1326,145079,1325,1329.4,1318.6
9/28/2016,1323.7,143807,1330.1,1331.1,1321.1
9/27/2016,1330.4,175693,1342,1343.5,1327.7
9/26/2016,1344.1,120362,1340.8,1346.1,1336.5
9/23/2016,1341.7,108833,1340.3,1344.5,1337.4
9/22/2016,1344.7,152427,1338.9,1347.8,1335.1
9/21/2016,1331.4,253563,1318,1341.3,1310.9
9/20/2016,1318.2,87659,1316.3,1321.1,1315.2
9/19/2016,1317.8,111107,1313.2,1321.8,1312.6
9/16/2016,1310.2,132642,1318.3,1321.5,1309.2
9/15/2016,1318,200075,1325.8,1332.5,1312.1
9/14/2016,1326.1,131424,1322.6,1329.8,1316.6
9/13/2016,1323.7,173410,1331.7,1335.9,1318.8
9/12/2016,1325.6,183691,1332,1333.8,1323.3
9/9/2016,1334.5,151860,1341.6,1343.6,1331.2
9/8/2016,1341.6,174246,1349.1,1353.9,1339.1
9/7/2016,1349.2,142466,1353.5,1357.6,1346.9
9/6/2016,1349.2,263409,1330.8,1357.2,1325.5
9/2/2016,1354,12131,1318,1334,1307.4
9/1/2016,1317.1,167111,1311.7,1318.6,1305.5
8/31/2016,1311.4,163005,1314.7,1319.2,1306.9
8/30/2016,1316.5,149313,1327,1328.9,1312
8/29/2016,1327.1,136851,1323.8,1328.5,1317.2
8/26/2016,1325.9,292305,1324.8,1346,1321.2
8/25/2016,1324.6,143468,1327.4,1330.2,1321
8/24/2016,1329.7,207827,1342.2,1344.1,1327
8/23/2016,1346.1,125007,1343.6,1348.8,1338.9
8/22/2016,1343.4,148566,1345,1345.7,1335.4
8/19/2016,1346.2,177682,1357.1,1357.9,1342
8/18/2016,1357.2,163104,1353.8,1361.5,1351.2
8/17/2016,1348.8,164091,1351.3,1356.8,1340.5
8/16/2016,1356.9,213729,1345.2,1364.3,1344.8
8/15/2016,1347.5,117800,1343.6,1349.1,1340.9
8/12/2016,1343.2,227943,1344.7,1362.5,1338.3
8/11/2016,1350,149880,1353.2,1359.4,1341.4
8/10/2016,1351.9,184037,1347,1363.6,1345.7
8/9/2016,1346.7,117280,1341.2,1348.5,1336
8/8/2016,1341.3,126244,1341.2,1343.9,1335.3
8/5/2016,1344.4,207828,1367.2,1371,1340.4
8/4/2016,1367.4,158935,1364.7,1371.4,1355.1
8/3/2016,1364.7,131123,1370.5,1373.4,1360.6
8/2/2016,1372.6,154681,1360.6,1374.2,1353.7
8/1/2016,1359.6,108934,1357.2,1361.9,1353.2
7/29/2016,1349,214928,1333.2,1353.3,1325.8
7/28/2016,1332.3,179984,1339.5,1344.3,1330.1
7/27/2016,1326.7,160965,1319.9,1342.3,1315.6
7/26/2016,1320.8,88658,1315.5,1324.4,1313.6
7/25/2016,1319.5,125105,1322.7,1323.4,1311.1
7/22/2016,1323.4,211535,1331.4,1334,1319.4
7/21/2016,1331,241351,1316.2,1334,1310.7
7/20/2016,1319.3,212201,1332.2,1338.8,1312.5
7/19/2016,1332.3,144123,1329.1,1335.5,1325.8
7/18/2016,1329.3,159487,1333.4,1336,1323.5
7/15/2016,1327.4,184243,1336.4,1339.5,1322.6
7/14/2016,1327.4,251302,1344.5,1348,1320.4
7/13/2016,1332.2,195091,1334,1346.3,1328.1
7/12/2016,1335.3,246267,1356.3,1358.9,1331
7/11/2016,1356.6,217375,1368.9,1376.5,1351.8
7/8/2016,1358.4,287124,1361,1371.8,1336.3
7/7/2016,1362.1,204514,1365.7,1372.9,1352
7/6/2016,1367.1,226256,1358,1377.5,1356.3
7/5/2016,1358.7,337002,1350.8,1360.3,1338.5
7/1/2016,1339,63821,1345,1360.3,1338.5
6/30/2016,1320.6,182812,1321,1326.5,1315.3
6/29/2016,1326.9,164974,1313.9,1331,1313.3
6/28/2016,1317.9,183169,1328.3,1329.5,1308.2
6/27/2016,1324.7,240734,1322.3,1340,1320.8
6/24/2016,1322.4,527205,1254.3,1362.6,1252.8
6/23/2016,1263.1,145996,1268.1,1274.9,1256.9
6/22/2016,1270,127154,1271.4,1273.5,1263.8
6/21/2016,1272.5,196994,1271.1,1297.4,1267.1
6/20/2016,1292.1,186003,1293,1296.8,1280.8
6/17/2016,1294.8,203550,1282.4,1302.7,1278.8
6/16/2016,1298.4,331368,1295,1318.9,1280.1
6/15/2016,1288.3,190137,1288.1,1300,1281.3
6/14/2016,1288.1,182512,1286.2,1293,1278.6
6/13/2016,1286.9,195734,1278.3,1290.3,1275.2
6/10/2016,1275.9,151163,1271.5,1280.9,1267.3
6/9/2016,1272.7,145087,1264.6,1274.4,1259.4
6/8/2016,1262.3,167215,1247,1267.2,1245.5
6/7/2016,1247,114337,1248,1249,1236.9
6/6/2016,1247.4,157245,1245.5,1251.3,1242.1
6/3/2016,1242.9,230035,1212.8,1247.4,1209.1
6/2/2016,1212.6,106248,1215.9,1220,1212
6/1/2016,1214.7,151311,1217.9,1222.9,1208.2
5/31/2016,1217.5,227362,1208.1,1220.6,1201.5
5/27/2016,1216.7,29931,1215.1,1215.9,1202.2
5/26/2016,1222.7,148362,1226.1,1237.2,1220.8
5/25/2016,1226.6,105239,1230,1233.4,1220.6
5/24/2016,1232.2,288926,1249.5,1252.8,1226.2
5/23/2016,1251.5,206897,1251.7,1256.8,1243.5
5/20/2016,1252.9,188383,1256.3,1261.2,1249.6
5/19/2016,1254.8,246015,1259.1,1262.3,1244.6
5/18/2016,1274.4,225480,1280.6,1283.5,1256
5/17/2016,1276.9,196855,1274.9,1283.9,1270.1
5/16/2016,1274.2,188509,1273.1,1290.4,1271.6
5/13/2016,1272.7,167683,1264.8,1277.7,1264
5/12/2016,1271.2,211757,1279.3,1282.5,1262.9
5/11/2016,1275.5,215592,1267.3,1280.8,1266.3
5/10/2016,1264.8,164024,1265.4,1272,1258.3
5/9/2016,1266.6,213413,1288.8,1289.5,1262.8
5/6/2016,1294,246521,1279.3,1297.7,1276.2
5/5/2016,1272.3,168856,1281.2,1288.4,1270.6
5/4/2016,1274.4,205506,1287.7,1291.8,1273.6
5/3/2016,1291.8,209229,1293.4,1303.9,1284
5/2/2016,1295.8,193092,1294.2,1306,1289.6
4/29/2016,1290.5,249603,1268,1299,1267
4/28/2016,1266.4,214356,1247.3,1271.7,1239.1
4/27/2016,1250.4,167190,1245.7,1254.6,1240.7
4/26/2016,1243.4,139982,1239.8,1246.5,1232.7
4/25/2016,1240.2,114696,1234.5,1243.8,1231.3
4/22/2016,1230,198388,1248.5,1254.2,1228.5
4/21/2016,1250.3,261992,1244.5,1272.4,1244.4
4/20/2016,1254.4,158271,1251.3,1259.8,1244
4/19/2016,1254.3,200511,1233.9,1258.5,1229
4/18/2016,1235,143540,1236.3,1243.3,1231.7
4/15/2016,1234.6,115585,1228.5,1237.6,1226.8
4/14/2016,1226.5,196567,1243.8,1245.9,1225.4
4/13/2016,1248.3,150426,1257.2,1258.7,1241.4
4/12/2016,1260.9,148296,1259.8,1264.7,1253
4/11/2016,1258,151279,1241.8,1260.9,1241.6
4/8/2016,1243.8,128333,1241.8,1244.6,1231
4/7/2016,1237.5,179765,1224,1245,1224
4/6/2016,1223.8,129032,1232.6,1233.8,1217.2
4/5/2016,1229.6,148762,1217.1,1238.8,1216
4/4/2016,1219.3,86900,1217.2,1224.1,1215.7
4/1/2016,1223.5,188179,1234.1,1237.2,1210.3
3/31/2016,1235.6,117150,1227,1242.3,1225.1
3/30/2016,1228.6,172801,1243,1246.8,1224.9
3/29/2016,1237.5,193572,1223.1,1245.2,1217
3/28/2016,1222,85386,1217.8,1225.1,1207.7
3/24/2016,1223.5,61613,1222.1,1225.6,1212.6
3/23/2016,1225.6,248406,1248.5,1249.8,1215.4
3/22/2016,1248.6,178128,1244.3,1260.9,1242.8
3/21/2016,1244.2,165130,1255.2,1256.7,1241.2
3/18/2016,1254.3,152348,1257.7,1267.7,1248.4
3/17/2016,1265,196709,1262,1271.9,1255.2
3/16/2016,1229.8,195631,1233.1,1264.8,1227
3/15/2016,1231,169067,1237,1238.7,1226
3/14/2016,1245.1,198015,1250.9,1261.9,1229.9
3/11/2016,1259.4,225924,1272,1287.8,1249
3/10/2016,1272.8,294934,1253.7,1274.3,1237.5
3/9/2016,1257.4,217105,1262.2,1265.7,1243.6
3/8/2016,1262.9,198376,1267.9,1279,1261
3/7/2016,1264,208860,1260.5,1274.1,1257.4
3/4/2016,1270.7,351429,1264.6,1280.7,1250.1
3/3/2016,1258.2,216716,1240.8,1269.3,1238
3/2/2016,1241.8,175010,1232.3,1244.8,1225.1
3/1/2016,1230.8,211175,1238.9,1249.3,1227.7
2/29/2016,1234.4,174484,1223.1,1241.8,1216.3
2/26/2016,1220.4,210351,1232.5,1241.3,1212
2/25/2016,1238.8,199289,1228.9,1244.4,1221.8
2/24/2016,1239.1,260422,1226,1254.3,1222.4
2/23/2016,1222.6,175821,1208.9,1229,1207.6
2/22/2016,1210.1,155626,1208,1226.9,1202.5
2/19/2016,1230.8,168415,1231.2,1235.3,1220.6
2/18/2016,1226.3,173177,1209.5,1240.6,1201.3
2/17/2016,1211.4,156859,1201.9,1214.4,1196.2
2/16/2016,1208.2,319892,1209.4,1236.3,1191.5
2/12/2016,1239.4,33215,1236.3,1236.3,1215
2/11/2016,1247.8,345519,1197.5,1263.9,1196.3
2/10/2016,1194.6,159103,1189.7,1198.1,1181.6
2/9/2016,1198.6,180163,1189.4,1199.3,1185.9
2/8/2016,1197.9,232700,1174,1201.4,1164.5
2/5/2016,1157.7,206063,1155.7,1175,1145.5
2/4/2016,1157.5,168259,1156.7,1157.9,1139.7
2/3/2016,1141.3,181052,1129.4,1146.2,1124.8
2/2/2016,1127.2,107444,1128.8,1131.5,1122.6
2/1/2016,1128,109728,1118,1130.2,1115.3
1/29/2016,1116.4,126023,1114.8,1118.9,1108.5
1/28/2016,1116.1,146072,1115.7,1126.4,1110.2
1/27/2016,1116.3,124865,1120.2,1128.7,1115.2
1/26/2016,1120.6,89525,1109.4,1123.6,1107.7
1/25/2016,1105.3,148860,1097.8,1109.2,1097.6
1/22/2016,1096.3,133883,1101.6,1103.5,1094.4
1/21/2016,1098.2,170505,1100.9,1104.8,1092.5
1/20/2016,1106.2,183164,1087.3,1109.9,1087.1
1/19/2016,1089.1,154064,1089,1094.5,1082.1
1/15/2016,1090.7,8927,1089.3,1093.3,1089
1/14/2016,1073.6,168364,1093.6,1095.4,1071.1
1/13/2016,1087.1,146676,1086.8,1095.6,1079.4
1/12/2016,1085.2,161091,1094,1099.1,1083.1
1/11/2016,1096.2,185771,1103.6,1108.3,1093.1
1/8/2016,1097.9,183436,1108.8,1113.1,1091.8
1/7/2016,1107.8,203063,1093.7,1109.9,1091.1
1/6/2016,1091.9,179581,1076.8,1094.9,1074.4
1/5/2016,1078.4,99250,1073.5,1081.5,1071.9
1/4/2016,1075.2,151233,1061.5,1083,1061
12/31/2015,1060.2,53272,1060.6,1062.7,1056.5
12/30/2015,1059.8,5260,1068.2,1070.5,1059.8
12/29/2015,1068,5260,1068.2,1070.5,1067.7
12/28/2015,1068.3,66151,1068.6,1076.5,1065.7
12/24/2015,1075.9,47886,1069.6,1076.6,1069.5
12/23/2015,1068.3,64030,1069.5,1074.9,1067.6
12/22/2015,1074.1,74764,1070.8,1080.3,1071.2
12/21/2015,1080.6,9268,1078,1079.5,1075.4
12/18/2015,1065,115775,1051.5,1071,1050
12/17/2015,1049.6,157113,1072.2,1072.7,1046.8
12/16/2015,1076.8,135844,1060.3,1077.9,1060.2
12/15/2015,1061.6,109842,1060.4,1067.9,1057.4
12/14/2015,1063.4,114615,1073,1077.3,1058.1
12/11/2015,1075.7,147088,1071.4,1079.1,1061.7
12/10/2015,1072,95161,1071.7,1076,1068.8
12/9/2015,1076.5,135909,1074.3,1085,1068.7
12/8/2015,1075.3,120295,1069.7,1078.4,1066.8
12/7/2015,1075.2,104016,1085.5,1086.1,1065
12/4/2015,1084.1,199706,1062,1088.3,1057.2
12/3/2015,1061.2,166626,1053.5,1064.5,1045.4
12/2/2015,1053.8,117379,1067.9,1071,1049.4
12/1/2015,1063.5,115302,1064.6,1074,1062.6
11/30/2015,1065.3,105076,1056,1069.1,1052.2
11/27/2015,1056.2,175421,1071,1073.9,1051.6
11/25/2015,1069.7,9070,1070.6,1073.9,1068.7
11/24/2015,1073.3,69317,1067.6,1080.5,1067.6
11/23/2015,1066.6,67286,1072.7,1076.3,1065.4
11/20/2015,1076.3,143217,1079.7,1087.2,1074.9
11/19/2015,1077.9,169716,1079.5,1086.6,1068.3
11/18/2015,1068.7,144564,1070.2,1074.6,1062
11/17/2015,1068.6,171466,1082.4,1085.1,1064.4
11/16/2015,1083.6,146506,1087.9,1097.4,1080.5
11/13/2015,1080.9,126219,1083.5,1088,1078.2
11/12/2015,1081,193512,1085.4,1089,1073
11/11/2015,1084.9,158171,1088.5,1093.5,1083.2
11/10/2015,1088.5,137955,1089,1094.8,1084
11/9/2015,1088.1,133427,1089.1,1094.9,1087.4
